Frames,Average Velocity,Standard deviation of velocity 
4724,0.734327523,0.931637617
4725,0.787953189,0.956338064
4726,0.744970358,0.956812967
4727,0.787676453,0.992443477
4728,0.780968505,1.027404885
4729,0.837561288,1.128868369
4730,0.956219242,1.226028497
4731,1.025632646,1.440201995
4732,0.959986593,1.405866641
4733,0.930249704,1.403887399
4734,0.812310625,1.26054743
4735,0.802510854,1.309822894
4736,0.82456923,1.205214817
4737,0.732381065,1.155556058
4738,0.816749489,1.194157102
4739,0.830569781,1.192018713
4740,0.839157282,1.231580352
4741,0.818229514,1.220206282
4742,0.872638325,1.194526319
4743,0.791665823,1.151198142
4744,0.744208361,1.098770697
4745,0.658395096,1.004310932
4746,0.647145014,0.922122868
4747,0.696472937,0.926705095
4748,0.805216289,1.153349642
4749,0.834290295,1.266133508
4750,0.865758225,1.439418766
4751,0.916211347,1.504821852
4752,0.87600733,1.283798282
4753,0.806574277,1.013562399
4754,0.746317347,0.959939953
4755,0.702125646,0.931441019
4756,0.786659716,1.115311387
4757,0.806231154,1.144289757
4758,0.831134611,1.101193862
4759,0.738828207,1.059872986
4760,0.7098798,1.016905447
4761,0.721873871,0.989884781
4762,0.626469407,0.873910683
4763,0.750834621,1.01809252
4764,0.728097496,1.002810702
4765,0.744636639,1.053236417
4766,0.740535121,1.046183721
4767,0.781440068,0.98481262
4768,0.699153657,0.859323657
4769,0.636917318,0.768161934
4770,0.564668371,0.719736529
4771,0.599181818,0.849991774
4772,0.614128014,0.835715092
4773,0.650794336,0.884070121
4774,0.664165282,0.861646493
4775,0.671804711,0.799905994
4776,0.669136157,0.905511956
4777,0.66611855,0.724226372
4778,0.716027782,0.854423297
4779,0.702883729,0.863270877
4780,0.624406711,0.872042048
4781,0.7581993,1.03164509
4782,0.753846389,1.016750636
4783,0.809692961,1.057663669
4784,0.725947139,1.08405037
4785,0.672712961,0.960052167
4786,0.68006455,0.95128871
4787,0.611987229,0.876147866
4788,0.586674818,0.90653536
4789,0.688652366,0.884652162
4790,0.681764193,0.87571102
4791,0.668196586,0.752691184
4792,0.628598371,0.844367323
4793,0.680731854,0.872151568
4794,0.676489746,0.854670845
4795,0.705187907,0.948872868
4796,0.74095855,1.071121129
4797,0.796250139,1.172634899
4798,0.807608532,1.231035561
4799,0.840302621,1.260328706
4800,0.828015586,1.197713101
4801,0.808482818,1.076948816
4802,0.799559621,1.028156544
4803,0.731692157,0.921777313
4804,0.686084961,0.935645789
4805,0.741566621,0.97580028
4806,0.679578639,0.992779386
4807,0.754667264,1.029559836
4808,0.695107354,0.955573127
4809,0.691615966,0.957778978
4810,0.665680086,0.998884703
4811,0.684563871,0.928920584
4812,0.696695032,0.943677555
4813,0.709610461,0.976080063
4814,0.742582604,1.046084144
4815,0.728789157,1.112084415
4816,0.767675996,1.084388866
4817,0.69411005,0.972062937
4818,0.718875782,0.967170547
4819,0.727109461,0.95094788
4820,0.739721889,1.007402374
4821,0.757637068,1.066938849
4822,0.679100219,1.023163508
4823,0.663952782,0.973205763
4824,0.729685909,1.020859236
4825,0.704824996,0.978628387
4826,0.749411102,1.070770678
4827,0.728919698,1.074880893
4828,0.748085102,1.071001921
4829,0.69510633,1.005169974
4830,0.701290786,0.989150351
4831,0.692514365,0.988594668
4832,0.668019505,1.030644216
4833,0.727515154,1.084681591
4834,0.796107189,1.097265254
4835,0.748633102,1.068226296
4836,0.6882664,1.01421028
4837,0.725860488,1.024942519
4838,0.621999874,0.938037491
4839,0.63332433,0.883837887
4840,0.748684435,0.977388531
4841,0.812815418,1.015515179
4842,0.902875312,1.183839734
4843,0.883612207,1.269912955
4844,0.855684733,1.370135528
4845,0.865271453,1.358326059
